MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-EVC-MIB,ml540mEvcConfigEvcItAddType,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.9,column,VTSSevcInnerTagType,read-write,The tag type for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcItInnerVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.10,column,TruthValue,read-write,Enable inner VLAN ID for EVC classification. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcItAddVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.11,column,VTSSUnsigned16,read-write,The VLAN ID for the inner tag pushed This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcItAddPcpDeiPreserve,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.12,column,TruthValue,read-write,Enable PCP/DEI preservation for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is Tru
ML540M-EVC-MIB,ml540mEvcConfigEvcItAddPcp,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.13,column,Unsigned32,read-write,The PCP value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcItAddDei,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.14,column,VTSSUnsigned8,read-write,The DEI value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcLeafVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.15,column,VTSSUnsigned16,read-write,The leaf VLAN ID used in the outer tag for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcLeafIvid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.16,column,VTSSUnsigned16,read-write,The leaf internal classified VLAN ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcLeafPortList,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.17,column,VTSSPortList,read-write,List of leaf ports for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcAction,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.10000,column,VTSSRowEditorState,read-write,Action
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorEvcId,1.3.6.1.4.1.5468.100.62.1.2.4.2.1,scalar,Integer32 (0..4095),read-write,"EVC ID, allowed range is [0,EvcMax[."
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.2,scalar,VTSSUnsigned16,read-write,The VLAN ID used in the outer tag for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorIvid,1.3.6.1.4.1.5468.100.62.1.2.4.2.3,scalar,VTSSUnsigned16,read-write,The internal classified VLAN ID for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorNniPortList,1.3.6.1.4.1.5468.100.62.1.2.4.2.4,scalar,VTSSPortList,read-write,List of NNI ports for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLearning,1.3.6.1.4.1.5468.100.62.1.2.4.2.5,scalar,TruthValue,read-write,Enable or disable MAC address learning for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorPolicerOp,1.3.6.1.4.1.5468.100.62.1.2.4.2.6,scalar,VTSSevcPolicerOp,read-write,Policer operator for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorPolicerId,1.3.6.1.4.1.5468.100.62.1.2.4.2.7,scalar,VTSSUnsigned16,read-write,Policer ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorUniVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.8,scalar,VTSSUnsigned16,read-write,The VLAN ID used in the outer tag on the UNI. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcUniVid' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddType,1.3.6.1.4.1.5468.100.62.1.2.4.2.9,scalar,VTSSevcInnerTagType,read-write,The tag type for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItInnerVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.10,scalar,TruthValue,read-write,Enable inner VLAN ID for EVC classification. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.11,scalar,VTSSUnsigned16,read-write,The VLAN ID for the inner tag pushed This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddPcpDeiPreserve,1.3.6.1.4.1.5468.100.62.1.2.4.2.12,scalar,TruthValue,read-write,Enable PCP/DEI preservation for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is Tru
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddPcp,1.3.6.1.4.1.5468.100.62.1.2.4.2.13,scalar,Unsigned32,read-write,The PCP value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddDei,1.3.6.1.4.1.5468.100.62.1.2.4.2.14,scalar,VTSSUnsigned8,read-write,The DEI value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLeafVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.15,scalar,VTSSUnsigned16,read-write,The leaf VLAN ID used in the outer tag for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLeafIvid,1.3.6.1.4.1.5468.100.62.1.2.4.2.16,scalar,VTSSUnsigned16,read-write,The leaf internal classified VLAN ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLeafPortList,1.3.6.1.4.1.5468.100.62.1.2.4.2.17,scalar,VTSSPortList,read-write,List of leaf ports for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorAction,1.3.6.1.4.1.5468.100.62.1.2.4.2.10000,scalar,VTSSRowEditorState,read-write,Action
ML540M-EVC-MIB,ml540mEvcConfigEceEceId,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1,column,Integer32 (1..4096),not-accessible,"ECE ID, allowed range is [1,EceMax]."
ML540M-EVC-MIB,ml540mEvcConfigEceNextId,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.2,column,Unsigned32,read-write,The ID of the next ECE.
ML540M-EVC-MIB,ml540mEvcConfigEceAdvLookup,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.3,column,TruthValue,read-write,Enable advanced ingress lookup. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceAdvLookup' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceUniPortList,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.4,column,VTSSPortList,read-write,List of UNI ports for the ECE.
ML540M-EVC-MIB,ml540mEvcConfigEceSrcMac,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.10,column,MacAddress,read-write,The source MAC address to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcMac' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceSrcMacMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.11,column,MacAddress,read-write,The source MAC address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcMac' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceDestMacType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.12,column,VTSSDestMacType,read-write,The destination MAC address type to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestMacType' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceDestMac,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.13,column,MacAddress,read-write,The destination MAC address to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestMac' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceDestMacMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.14,column,MacAddress,read-write,The destination MAC address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestMac' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.20,column,VTSSVlanTagType,read-write,The outer tag type to match.
ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchVid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.21,column,Unsigned32,read-write,The outer tag VLAN ID range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most signi
ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchPcp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.22,column,VTSSVlanTagPriority,read-write,The outer tag PCP to match.
ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchDei,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.23,column,VTSSBitType,read-write,The outer tag DEI to match.
ML540M-EVC-MIB,ml540mEvcConfigEceItMatchType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.30,column,VTSSVlanTagType,read-write,The inner tag type to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceInnerTag' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceItMatchVid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.31,column,Unsigned32,read-write,The inner tag VLAN ID range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most signi
ML540M-EVC-MIB,ml540mEvcConfigEceItMatchPcp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.32,column,VTSSVlanTagPriority,read-write,The inner tag PCP to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceInnerTag' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceItMatchDei,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.33,column,VTSSBitType,read-write,The inner tag DEI to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceInnerTag' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceFrameType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.50,column,VTSSevcFrameType,read-write,The ECE frame type.
ML540M-EVC-MIB,ml540mEvcConfigEceEtype,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.100,column,VTSSUnsigned16,read-write,The Ethernet Type to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceEtypeMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.101,column,VTSSUnsigned16,read-write,The Ethernet Type mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceEtypeData,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.102,column,VTSSUnsigned16,read-write,The Ethernet Type data to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceEtypeDataMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.103,column,VTSSUnsigned16,read-write,The Ethernet Type data mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcDsap,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.200,column,VTSSUnsigned8,read-write,The LLC DSAP field to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcDsapMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.201,column,VTSSUnsigned8,read-write,The LLC DSAP mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcSsap,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.202,column,VTSSUnsigned8,read-write,The LLC SSAP field to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcSsapMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.203,column,VTSSUnsigned8,read-write,The LLC SSAP mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcControl,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.204,column,VTSSUnsigned8,read-write,The LLC Control field to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcControlMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.205,column,VTSSUnsigned8,read-write,The LLC Control mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcPid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.206,column,VTSSUnsigned16,read-write,The LLC Protocol ID to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceLlcPidMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.207,column,VTSSUnsigned16,read-write,The LLC Protocol ID mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceSnapOui,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.300,column,Unsigned32,read-write,The SNAP OUI to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceSnapOuiMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.301,column,Unsigned32,read-write,The SNAP OUI mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceSnapPid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.302,column,VTSSUnsigned16,read-write,The SNAP Protocol ID to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceSnapPidMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.303,column,VTSSUnsigned16,read-write,The SNAP Protocol ID mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceL2cpType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.400,column,VTSSevcL2cpType,read-write,The L2CP type to match. The value 'none' is not valid for SET operations. This object is only available if the capability object 'ml540mEvcCapabilitie
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4Dscp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.500,column,Unsigned32,read-write,The IPv4 DSCP range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most significant b
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4Proto,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.501,column,VTSSUnsigned8,read-write,The IPv4 protocol number to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpProto' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4ProtoMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.502,column,VTSSUnsigned8,read-write,The IPv4 protocol mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpProto' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4Fragment,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.503,column,VTSSBitType,read-write,The IPv4 fragment match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpv4Fragment' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4SrcIp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.504,column,IpAddress,read-write,The IPv4 source address. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4SrcIpMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.505,column,IpAddress,read-write,The IPv4 source address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4DestIp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.506,column,IpAddress,read-write,The IPv4 destination address. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4DestIpMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.507,column,IpAddress,read-write,The IPv4 destination address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4SrcPort,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.508,column,Unsigned32,read-write,The IPv4 UDP/TCP source port range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 mos
ML540M-EVC-MIB,ml540mEvcConfigEceIpv4DestPort,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.509,column,Unsigned32,read-write,The IPv4 UDP/TCP destination port range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 1
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6Dscp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.600,column,Unsigned32,read-write,The IPv6 DSCP range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most significant b
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6Proto,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.601,column,VTSSUnsigned8,read-write,The IPv6 protocol number to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpProto' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6ProtoMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.602,column,VTSSUnsigned8,read-write,The IPv6 protocol mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpProto' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6SrcIp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.603,column,InetAddressIPv6,read-write,The IPv6 source address. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6SrcIpMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.604,column,InetAddressIPv6,read-write,The IPv6 source address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6DestIp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.605,column,InetAddressIPv6,read-write,The IPv6 destination address. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6DestIpMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.606,column,InetAddressIPv6,read-write,The IPv6 destination address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestIp' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6SrcPort,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.607,column,Unsigned32,read-write,The IPv6 UDP/TCP source port range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 mos
ML540M-EVC-MIB,ml540mEvcConfigEceIpv6DestPort,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.608,column,Unsigned32,read-write,The IPv6 UDP/TCP destination port range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 1
ML540M-EVC-MIB,ml540mEvcConfigEceDirection,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1000,column,VTSSevcDirection,read-write,The ECE direction.
ML540M-EVC-MIB,ml540mEvcConfigEceRuleType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1010,column,VTSSevcRuleType,read-write,The ECE rule type. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceRuleType' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceTxLookup,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1011,column,VTSSevcTxLookup,read-write,The egress lookup key type. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceTxLookup' is True.
ML540M-EVC-MIB,ml540mEvcConfigEcePopTag,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1020,column,VTSSevcPopTag,read-write,The number of tags popped.
ML540M-EVC-MIB,ml540mEvcConfigEceOtAddEnable,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1100,column,TruthValue,read-write,Enable outer tag pushing for NNI-to-UNI direction.
ML540M-EVC-MIB,ml540mEvcConfigEceOtAddVid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1101,column,VTSSUnsigned16,read-write,The VLAN ID pushed for NNI-to-UNI direction. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceOtAddVid' is True.
ML540M-EVC-MIB,ml540mEvcConfigEceOtAddPcpMode,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1102,column,VTSSevcPcpMode,read-write,The PCP mode for the outer tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEcePcpMode' is True.
