device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv4FlagHost,1.3.6.1.4.1.5468.100.102.1.3.3.1.1.36,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv4FlagHost,The route is forwarding to this host (loop-back).
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv4FlagGateway,1.3.6.1.4.1.5468.100.102.1.3.3.1.1.37,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv4FlagGateway,"The route is using a gateway as next-hop, of not set then an interface is used."
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv4OwnerConf,1.3.6.1.4.1.5468.100.102.1.3.3.1.1.67,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv4OwnerConf,The route is installed as part of the user configuration.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv4OwnerDhcp,1.3.6.1.4.1.5468.100.102.1.3.3.1.1.68,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv4OwnerDhcp,The route is installed by a DHCP client.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv4OwnerDynamic,1.3.6.1.4.1.5468.100.102.1.3.3.1.1.69,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv4OwnerDynamic,The route is installed by a routing protocol.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6NetworkAddress,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.1,column,textual-convention,InetAddressIPv6,,,not-accessible,no,yes,ipStatusRoutesIpv6NetworkAddress,Network address.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6NetworkPrefixSize,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.2,column,integer,,,,not-accessible,no,yes,ipStatusRoutesIpv6NetworkPrefixSize,Network prefix size.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6NextHop,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.3,column,textual-convention,InetAddressIPv6,,,not-accessible,no,yes,ipStatusRoutesIpv6NextHop,Next-hop address.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6NextHopInterface,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.4,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,ipStatusRoutesIpv6NextHopInterface,"If the next-hop address is a link-local address, then the interface of the link-local address must be specified here. Otherwise this value is not used"
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6DerivedNextHopInterface,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.5,column,textual-convention,VTSSInterfaceIndex,,,read-only,no,no,ipStatusRoutesIpv6DerivedNextHopInterface,Next-hop interface.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6FlagUp,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.36,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv6FlagUp,The route is up.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6FlagHost,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.37,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv6FlagHost,The route is forwarding to this host (loop-back).
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6FlagGateway,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.38,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv6FlagGateway,"The route is using a gateway as next-hop, of not set then an interface is used."
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6OwnerConf,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.68,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv6OwnerConf,The route is installed as part of the user configuration.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6OwnerDhcp,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.69,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv6OwnerDhcp,The route is installed by a DHCP client.
switch,ML540M-IP-MIB,ml540mIpStatusRoutesIpv6OwnerDynamic,1.3.6.1.4.1.5468.100.102.1.3.3.2.1.70,column,boolean,TruthValue,,,read-only,no,no,ipStatusRoutesIpv6OwnerDynamic,The route is installed by a routing protocol.
switch,ML540M-IP-MIB,ml540mIpControlGlobalsIpv4NeighbourTableClear,1.3.6.1.4.1.5468.100.102.1.4.1.1,scalar,boolean,TruthValue,,,read-write,yes,no,ipControlGlobalsIpv4NeighbourTableClear,Flush the entries in IPv4 ARP cache except for the permanent ones.
switch,ML540M-IP-MIB,ml540mIpControlGlobalsIpv6NeighbourTableClear,1.3.6.1.4.1.5468.100.102.1.4.1.2,scalar,boolean,TruthValue,,,read-write,yes,no,ipControlGlobalsIpv6NeighbourTableClear,Erase all the NDP (Neighbor Discovery Protocol) entries registered in IPv6 neighbour cache.
switch,ML540M-IP-MIB,ml540mIpControlGlobalsIpv4SystemStatisticsClear,1.3.6.1.4.1.5468.100.102.1.4.1.3,scalar,textual-convention,VTSSUnsigned8,,,read-write,yes,no,ipControlGlobalsIpv4SystemStatisticsClear,Clear the system-wide IPv4 traffic statistics.
switch,ML540M-IP-MIB,ml540mIpControlGlobalsIpv6SystemStatisticsClear,1.3.6.1.4.1.5468.100.102.1.4.1.4,scalar,textual-convention,VTSSUnsigned8,,,read-write,yes,no,ipControlGlobalsIpv6SystemStatisticsClear,Clear the system-wide IPv6 traffic statistics.
switch,ML540M-IP-MIB,ml540mIpControlInterfaceDhcpClientIfIndex,1.3.6.1.4.1.5468.100.102.1.4.2.1.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,ipControlInterfaceDhcpClientIfIndex,Interface index number.
switch,ML540M-IP-MIB,ml540mIpControlInterfaceDhcpClientRestart,1.3.6.1.4.1.5468.100.102.1.4.2.1.1.2,column,boolean,TruthValue,,,read-write,yes,no,ipControlInterfaceDhcpClientRestart,Restart the DHCP client.
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InReceives,1.3.6.1.4.1.5468.100.102.1.5.1.1.1,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InReceives,"Number of input IP datagrams received, including those received in error. Discontinuities in the value of this counter may occur at re-initialization"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInReceives,1.3.6.1.4.1.5468.100.102.1.5.1.1.2,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInReceives,"Number of input IP datagrams received, including those received in error. This object counts the same datagrams as InReceives, but allows for larger v"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.3,scalar,unsigned32,,octets,description text,read-only,no,no,ipStatisticsGlobalsIpv4InOctets,"Number of octets received in input IP datagrams, including those received in error. Octets from datagrams counted in InReceives must be counted here."
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.4,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInOctets,"Number of octets received in input IP datagrams, including those received in error. This object counts the same octets as InOctets, but allows for a l"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InHdrErrors,1.3.6.1.4.1.5468.100.102.1.5.1.1.5,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InHdrErrors,"Number of input IP datagrams discarded due to errors in their IP headers, including version number mismatch, other format errors, hop count exceeded,"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InNoRoutes,1.3.6.1.4.1.5468.100.102.1.5.1.1.6,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InNoRoutes,Number of input IP datagrams discarded because no route could be found to transmit them to their destination. Discontinuities in the value of this cou
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InAddrErrors,1.3.6.1.4.1.5468.100.102.1.5.1.1.7,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InAddrErrors,Number of input IP datagrams discarded because the IP address in their IP header's destination field was not a valid address to be received at this en
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InUnknownProtos,1.3.6.1.4.1.5468.100.102.1.5.1.1.8,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InUnknownProtos,Number of locally-addressed IP datagrams received successfully but discarded because of an unknown or unsupported protocol. When tracking interface st
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InTruncatedPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.9,scalar,unsigned32,,frames,description text,read-only,no,no,ipStatisticsGlobalsIpv4InTruncatedPkts,Number of input IP datagrams discarded because the datagram frame didn't carry enough data. Discontinuities in the value of this counter may occur at
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InForwDatagrams,1.3.6.1.4.1.5468.100.102.1.5.1.1.10,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InForwDatagrams,Number of input datagrams for which this entity was not their final IP destination and for which this entity attempted to find a route to forward them
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInForwDatagrams,1.3.6.1.4.1.5468.100.102.1.5.1.1.11,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInForwDatagrams,Number of input datagrams for which this entity was not their final IP destination and for which this entity attempted to find a route to forward them
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4ReasmReqds,1.3.6.1.4.1.5468.100.102.1.5.1.1.12,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4ReasmReqds,"Number of IP fragments received that needed to be reassembled at this interface. When tracking interface statistics, the counter of the interface to w"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4ReasmOKs,1.3.6.1.4.1.5468.100.102.1.5.1.1.13,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4ReasmOKs,"Number of IP datagrams successfully reassembled. When tracking interface statistics, the counter of the interface to which these datagrams were addres"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4ReasmFails,1.3.6.1.4.1.5468.100.102.1.5.1.1.14,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4ReasmFails,Number of failures detected by the IP re-assembly algorithm. Note: this is not necessarily a count of discarded IP fragments because some algorithms (
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InDiscards,1.3.6.1.4.1.5468.100.102.1.5.1.1.15,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InDiscards,"Number of input IP datagrams for which no problems were encountered to prevent their continued processing, but were discarded. Note: this counter does"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InDelivers,1.3.6.1.4.1.5468.100.102.1.5.1.1.16,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InDelivers,"Number of datagrams successfully delivered to IP user-protocols (including ICMP). When tracking interface statistics, the counter of the interface to"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInDelivers,1.3.6.1.4.1.5468.100.102.1.5.1.1.17,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInDelivers,"Number of datagrams successfully delivered to IP user-protocols (including ICMP). This object counts the same packets as ipSystemStatsInDelivers, but"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutRequests,1.3.6.1.4.1.5468.100.102.1.5.1.1.18,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutRequests,Number of IP datagrams that local IP user-protocols (including ICMP) supplied to IP in requests for transmission. Note: this counter does not include
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutRequests,1.3.6.1.4.1.5468.100.102.1.5.1.1.19,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutRequests,Number of IP datagrams that local IP user-protocols (including ICMP) supplied to IP in requests for transmission. This object counts the same packets
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutNoRoutes,1.3.6.1.4.1.5468.100.102.1.5.1.1.20,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutNoRoutes,Number of locally generated IP datagrams discarded because no route could be found to transmit them to their destination. Discontinuities in the value
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutForwDatagrams,1.3.6.1.4.1.5468.100.102.1.5.1.1.21,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutForwDatagrams,Number of datagrams for which this entity was not their final IP destination and for which it was successful in finding a path to their final destinat
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutForwDatagrams,1.3.6.1.4.1.5468.100.102.1.5.1.1.22,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutForwDatagrams,Number of datagrams for which this entity was not their final IP destination and for which it was successful in finding a path to their final destinat
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutDiscards,1.3.6.1.4.1.5468.100.102.1.5.1.1.23,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutDiscards,"Number of output IP datagrams for which no problem was encountered to prevent their transmission to their destination, but were discarded. Note: this"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutFragReqds,1.3.6.1.4.1.5468.100.102.1.5.1.1.24,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutFragReqds,"Number of IP datagrams that require fragmentation in order to be transmitted. When tracking interface statistics, the counter of the outgoing interfac"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutFragOKs,1.3.6.1.4.1.5468.100.102.1.5.1.1.25,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutFragOKs,"Number of IP datagrams that have been successfully fragmented. When tracking interface statistics, the counter of the outgoing interface is incremente"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutFragFails,1.3.6.1.4.1.5468.100.102.1.5.1.1.26,scalar,unsigned32,,packets,description text,read-only,no,no,ipStatisticsGlobalsIpv4OutFragFails,Number of IP datagrams that have been discarded because they needed to be fragmented but could not be. This includes IPv4 packets that have the DF bit
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutFragCreates,1.3.6.1.4.1.5468.100.102.1.5.1.1.27,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutFragCreates,"Number of output datagram fragments that have been generated as a result of IP fragmentation. When tracking interface statistics, the counter of the o"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutTransmits,1.3.6.1.4.1.5468.100.102.1.5.1.1.28,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutTransmits,Number of IP datagrams that this entity supplied to the lower layers for transmission. This includes datagrams generated locally and those forwarded b
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutTransmits,1.3.6.1.4.1.5468.100.102.1.5.1.1.29,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutTransmits,"Number of IP datagrams that this entity supplied to the lower layers for transmission. This object counts the same datagrams as OutTransmits, but allo"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.30,scalar,unsigned32,,octets,description text,read-only,no,no,ipStatisticsGlobalsIpv4OutOctets,Number of octets in IP datagrams delivered to the lower layers for transmission. Octets from datagrams counted in OutTransmits must be counted here. D
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.31,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutOctets,"Number of octets in IP datagrams delivered to the lower layers for transmission. This objects counts the same octets as OutOctets, but allows for larg"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InMcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.32,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InMcastPkts,"Number of IP multicast datagrams received. Discontinuities in the value of this counter may occur at re-initialization of the system, and at other tim"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInMcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.33,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInMcastPkts,Number of IP multicast datagrams received. This object counts the same datagrams as InMcastPkts but allows for larger values. Discontinuities in the v
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InMcastOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.34,scalar,unsigned32,,octets,description text,read-only,no,no,ipStatisticsGlobalsIpv4InMcastOctets,Number of octets received in IP multicast datagrams. Octets from datagrams counted in InMcastPkts MUST be counted here. Discontinuities in the value o
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInMcastOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.35,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInMcastOctets,"Number of octets received in IP multicast datagrams. This object counts the same octets as InMcastOctets, but allows for larger values. Discontinuitie"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutMcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.36,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutMcastPkts,"Number of IP multicast datagrams transmitted. Discontinuities in the value of this counter may occur at re-initialization of the system, and at other"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutMcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.37,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutMcastPkts,"Number of IP multicast datagrams transmitted. This object counts the same datagrams as OutMcastPkts, but allows for larger values. Discontinuities in"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutMcastOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.38,scalar,unsigned32,,octets,description text,read-only,no,no,ipStatisticsGlobalsIpv4OutMcastOctets,Number of octets transmitted in IP multicast datagrams. Octets from datagrams counted in OutMcastPkts must be counted here. Discontinuities in the val
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutMcastOctets,1.3.6.1.4.1.5468.100.102.1.5.1.1.39,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutMcastOctets,"Number of octets transmitted in IP multicast datagrams. This object counts the same octets as OutMcastOctets, but allows for larger values. Discontinu"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4InBcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.40,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4InBcastPkts,"Number of IP broadcast datagrams received. Discontinuities in the value of this counter may occur at re-initialization of the system, and at other tim"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCInBcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.41,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCInBcastPkts,Number of IP broadcast datagrams received. This object counts the same datagrams as InBcastPkts but allows for larger values. Discontinuities in the v
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4OutBcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.42,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4OutBcastPkts,"Number of IP broadcast datagrams transmitted. Discontinuities in the value of this counter may occur at re-initialization of the system, and at other"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4HCOutBcastPkts,1.3.6.1.4.1.5468.100.102.1.5.1.1.43,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4HCOutBcastPkts,"Number of IP broadcast datagrams transmitted. This object counts the same datagrams as OutBcastPkts, but allows for larger values. Discontinuities in"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4DiscontinuityTime,1.3.6.1.4.1.5468.100.102.1.5.1.1.44,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv4DiscontinuityTime,Value of sysUpTime on the most recent occasion when any one or more of this entry's counters suffered a discontinuity. If no such discontinuities have
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv4RefreshRate,1.3.6.1.4.1.5468.100.102.1.5.1.1.45,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv4RefreshRate,The minimum reasonable polling interval for this entry. This object provides an indication of the minimum amount of time required to update the counte
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv6InReceives,1.3.6.1.4.1.5468.100.102.1.5.1.2.1,scalar,unsigned32,,,,read-only,no,no,ipStatisticsGlobalsIpv6InReceives,"Number of input IP datagrams received, including those received in error. Discontinuities in the value of this counter may occur at re-initialization"
switch,ML540M-IP-MIB,ml540mIpStatisticsGlobalsIpv6HCInReceives,1.3.6.1.4.1.5468.100.102.1.5.1.2.2,scalar,counter64,,count,SMI type counter64,read-only,no,no,ipStatisticsGlobalsIpv6HCInReceives,"Number of input IP datagrams received, including those received in error. This object counts the same datagrams as InReceives, but allows for larger v"
